"","a1","a2","b0_mean","b1_mean","b0_sd","b1_sd"
"21",0.89503275555921,1.62578169704351,-0.0582785129743114,2.4982541268902,0.434088164895629,2.04915294890085
"22",6.83505200732441,48.8554961872705,-0.0179802159593047,2.35154406875579,0.437019163703713,2.15727008865609
"23",2.73690488914906,6.18903160309465,-0.000416850374355773,2.49983068546988,0.41543324478058,2.10914836907472
"24",16.9669125910941,1.30958758342183,0.0147584466414038,2.65407492453154,0.45123808343706,2.2100400774014
"25",1.35526927076107,2.18887250254653,-0.0492887661620081,2.56925039915564,0.45692480740924,2.0359736466372
"26",1.91249004630997,3.5017055734581,0.011454459682336,2.7824273429867,0.428502879610394,2.06695938982382
"27",1.34087792978363,13.366216606629,-0.0414754443403749,2.50715139098164,0.445452939706239,2.06443801314442
"28",13.6651699724317,1.44606836235281,-0.0392834920149509,2.38154884416312,0.412414163094233,1.93906189260023
"29",3.15892915657753,6.81412255056728,0.0378983516884965,2.389297417322,0.510229036947402,2.06668247089425
"30",2.60284645054747,23.1389506964984,0.0376786525559724,2.45351165685234,0.453531437991799,1.86257999687226
"31",5.91861544636743,5.1728565689886,-0.0349257820960072,2.63387897723909,0.450894322846031,1.70499772691513
"32",1.24842600850586,2.70588556822311,-0.0532182543771306,2.32579846675267,0.413052190290316,1.79714736879934
"33",4020.44542865927,4.04245452828811,0.0137476112415778,2.52041204534284,0.514655587829693,2.12092482457642
"34",4.07964178211077,1.60924543351277,0.0250197193522967,2.38295007150549,0.499304729645994,1.92140568719641
"35",8.40277982732122,3.88947777098535,-0.0442667831312343,2.47977616400137,0.444573525703236,1.70136247064995
"36",6.27419300713383,7.84476158319136,-0.0148368514743697,2.45283958466671,0.501733872230428,2.19920668460428
"37",0.591031716141806,10.1301347620112,0.0335304033412353,2.64196842009305,0.434607731895123,2.09263454526185
"38",4.26819363836128,41.8912788009654,0.00987314707841664,1.88899421337721,0.439717521518843,2.0702969549478
"39",1.48987120414504,2.32710647231925,-0.0202440998510266,2.32705579763844,0.461771621182419,2.10389270780801
"40",5.76927380305951,4.34606755311423,0.0840754729168691,2.5926503559808,0.413181987397985,1.81013290302608
"41",16.6051454977819,5.89436194738737,-0.0249101078576161,2.62745129765322,0.450644639494245,2.09043564409253
"42",6.96187640590869,42.4409688910036,0.0119500678967242,2.48646957843008,0.519873506950669,1.90579742798867
"43",255.053018238986,0.0974093289377462,0.00400793751386501,2.29180700282844,0.450034221185304,1.94908767241898
"44",1.66045304747977,9.73909093645414,-0.0765384768771918,2.61448567878811,0.469146488256898,2.07036763926959
"45",2.90244610744242,2.03512953605962,-0.0429231084016475,2.50148580182616,0.452537761452042,2.18365675136673
"46",15.9513462185092,0.418596687224557,0.0383338033094699,2.39886954886827,0.451100146791628,1.76052697813873
"47",17.4834573307411,3.92162279645455,0.00790080237923185,2.58127917823032,0.430252314917048,2.26309783001412
"48",7.0734063316433,14.6122443746941,0.00716611318983662,2.32208295603509,0.463611073966134,1.99945321517377
"49",14.8407352888955,9.5666877403356,-0.00127283759856055,2.14453999105163,0.449220447855743,1.99111965786615
"50",0.549007211372553,0.00684206614088614,-0.00252266554176826,2.53954279515493,0.466492049552336,1.95807508872896
"51",1.14904149962146,17.9803854260456,0.0119312623036445,2.37908463476173,0.467807071157439,2.09682244732025
"52",14.8766468888237,4.19334762558956,0.0341484082724188,2.35193498057982,0.44640860758432,1.91994715688078
"53",5.33910166862814,7.511160543511,-0.0340358396248455,2.07548054296242,0.430158967606323,2.09829485443403
"54",32.2416434338097,6.06526834948698,0.0112626151105407,2.32162830192942,0.424177670989573,1.95291996730962
"55",4.49918577144726,107.328745001999,0.00708919325307819,2.49274520538639,0.411984290924002,2.03710319017378
"56",1.58121038120424,18.1830892058483,-0.0193710857343425,2.55513715053416,0.481574410143305,1.94783088268701
"57",2.11103347816646,9.90356894440089,-0.0225629569114041,2.56781008750279,0.424596023595238,2.209115592823
"58",0.32699593988594,0.509561787079514,0.0277414356067874,2.13018817511381,0.397789275991697,1.95573954467483
"59",9.78379737801068,1.93867383078118,0.042794848374344,2.37510445667179,0.42920758176653,2.35428293548205
"60",2.44319841541281,0.276277970195921,0.0323486668170527,2.3565662240181,0.456999233336834,1.89928629171724
"61",8.59874032540681,15.1698011325297,0.0402044516995049,2.43541627670571,0.473718357186134,2.09910416457625
"62",2.96536090017481,4.02942048699007,0.0111236739840772,2.46548242560851,0.481510028623681,2.04597751890185
"63",15.8021039378586,6.48483305760005,0.030363471359357,2.552236493617,0.514966955915823,2.09719703232262
"64",11.9205579856981,1.1598435310248,-0.0160398700300063,2.16919896966088,0.47991139768801,2.46687498928082
"65",0.867827806463499,11.9973260916172,0.0118777240598418,2.07300849476727,0.430029142439319,2.0881686151356
"66",1.11691990457743,5.91307613787881,-0.000725264899131385,2.19938457304342,0.395940727461147,1.83197401352077
"67",0.354666587360957,2.78375643989678,0.0536080369909031,2.30175161291708,0.4308756304002,2.12423152528336
"68",4.17730108309985,3.44738379556412,0.0684382733225683,2.49931367138519,0.46341337516046,2.22609441130166
"69",1.98861972717006,0.715750915765236,-0.0323380390350196,2.53575164847723,0.456133981699959,2.3750272232175
"70",2.91346338507905,32.7640827779992,0.0267614052877947,2.13402932901255,0.457517163470525,2.06421602206148
"71",4.15002925713416,18.9520769242101,0.0357802478990479,2.16484021524752,0.48389377301954,2.16638063725834
"72",8.39794341120659,0.781028668725119,0.00517472787551068,2.22181609229148,0.418278230691799,2.24670630679804
"73",3.92989308727058,15.6779361984872,-0.0733151573958723,2.19841991653835,0.450590494952113,2.21959134001052
"74",0.111431979360641,2.05575541356307,0.0330720007027549,2.46100593133733,0.457491232636783,2.01257914830856
"75",7.53633693215886,5.03382959448428,0.032676797438974,2.49267659162433,0.431528882136508,2.03917265161309
"76",4.29328270569104,18.7605015129705,0.0651854345085117,2.23324375478892,0.435854193931003,1.96176639472501
"77",0.0758340860774947,21.2556695584051,-0.0212918369454186,2.4535538369863,0.409056033766986,1.8481814833482
"78",1.47414226406523,2.53232494594557,-0.073868482101092,2.1370643388329,0.493968425376604,1.86293023828916
"79",2.89789378617274,314.530421276882,0.0349116965598265,2.49774843240325,0.425441490760513,2.110397539711
"80",1.78759467950853,4.48930494335755,0.0327236237781949,2.59284688458992,0.416519380809142,2.07642785007762
"81",2.10640414645789,4.03227604359577,0.00269098877901293,2.27092854791218,0.418427878651376,2.27185490791222
"82",12.9860877713791,4.02354418706793,0.00720567450138547,2.91641444045251,0.432717226014699,2.06035522032273
"83",3.42398256626627,6.81898757426584,-0.032715490945879,2.71509037987927,0.436935192383554,1.83173872819114
"84",3.2709456338518,1.22072923159998,-0.00430175055388486,2.28403957022456,0.491677776216636,2.15701024408053
"85",0.555256605541871,15.0957536182538,0.039924456793426,2.42162353568914,0.50982868200774,1.79411567226687
"86",14.0292567771481,10.3060101303389,0.00639749854162163,2.30759595319492,0.544368457298767,1.74013210378565
"87",1.30844680275742,4.86576797422411,0.0294351109634996,2.36459706121403,0.434959632203914,2.11470090517535
"88",4.22347962747535,20.1972346014827,0.0184800253118852,2.30540837566998,0.402918108299657,1.97692625466323
"89",6.90666143458669,0.535530892449319,0.101247638363997,2.48599208583099,0.508480980367401,1.95558519165066
"90",5.3920012863504,34.5411765737342,-0.0338415973384371,2.40864589928462,0.487422894661178,1.7978371002549
"91",1.27101164993608,5.39304293817082,-0.0204190467405395,2.46039129625856,0.490852167633652,2.14460156103454
"92",125.53243447978,5.74656207010189,0.0154148927350591,2.06360478473427,0.462560821729172,2.01550842127461
"93",1.20785207129238,3.42600961377424,0.0327947955710674,2.57361716360631,0.476726970515791,2.08519259246882
"94",39.6269486604773,11.2085266869929,0.0620110629618812,2.44224679097426,0.426615296552974,2.21481423345515
"95",3.39581299590498,2.94292301509847,-0.0267504256704099,2.15881787893949,0.433911930367763,1.71504319459234
"96",3.30185085615474,1.01853330026,-0.0395176629966515,2.26460051817603,0.438571671598566,1.98910995988816
"97",4.93605988960588,9.38294776075172,-0.00638016249337106,2.50457080196035,0.454660946809333,1.88107165177475
"98",6.47957798320203,1.56109816936918,0.0451323530568898,2.16491235881867,0.427123063519438,1.88245099490044
"99",1.38691184318458,3.16446957137924,0.0454848542174676,2.4562320692471,0.428060933787957,1.98877170791633
"100",0.882426957062573,20.0830237438779,0.00683828520936677,2.14463274716089,0.44406407573273,2.17774657573114
"101",11.7235351663504,1.37483845824873,0.00758087610228161,2.5386771647114,0.4513631857953,2.16799271961821
"102",2.48098479258669,4.70597114785238,0.0672924934821621,2.32556353422269,0.442869157609771,1.82023950676286
"103",78.9449995166246,5.31760970714766,-0.0166883465956201,2.43244492205783,0.3972371171241,2.18959277970409
"104",10.2840217715567,4.96418338732645,0.0252253700322417,2.63579531044446,0.485833098994974,1.97102193213201
"105",28.3962657726213,1.48999961669542,0.0229756053529387,2.25568932161494,0.468075354428059,1.90795280562595
"106",7.36665885634974,59.4832023510496,-0.0262741031634459,2.69545743339773,0.455949359237518,1.89642161912793
"107",1.54644263674567,2.06254895268775,-0.019913436599575,2.59581309857004,0.455892744577401,2.17972781132819
"108",11.7675979905264,74.4178613784429,-0.0518246673417792,2.30076940826666,0.488453468519236,2.42649800796288
"109",3.01487227644572,6.74428612375856,-0.0346541923518853,2.53865772485592,0.418570284467464,1.94972525471569
"110",0.985442181396,13.7194927486792,-0.00873186488841036,2.29066411053655,0.426829747827565,1.6739339108598
"111",0.0806720904797898,0.953460957751528,0.0330129931277298,2.60071869351913,0.424852675458353,2.28633530292832
"112",2.41394822054046,13.5666340497813,-0.0237576394809908,2.26994989813666,0.432434724379549,2.3000018874652
"113",3.62674119011178,3.53515777186839,-0.087964510883761,2.59124033846405,0.443746754018317,2.27136788680702
"114",15.7601768433488,21.7839829242645,-0.0370796223152579,2.44489734368282,0.484352042589237,2.15157432226979
"115",1.19208928843877,3.0025405670565,-0.0165047242824247,2.25605598527253,0.463535845681012,2.02533720909432
"116",6.95346748181448,0.00768613469484709,-0.0588539079478677,2.30419445658627,0.455596437569084,2.1523637157884
"117",4.65105390980317,1.25133636878865,0.0124693356826006,2.59256156770029,0.443972427517138,2.0815990837466
"118",8.58500172842333,54.9314977750055,-0.021635349445544,2.38426996362971,0.478729365321808,2.19669071726376
"119",92.2293304756883,14.8126653966894,-0.0724835316945683,2.33131052160987,0.477622022174121,2.01204097038489
"120",0.739399442503802,3.8217409304987,-6.97995478765663e-05,2.74586814539656,0.407164038117529,1.90941713128905
"121",3.38859217078938,11.2175326760238,0.0118306331489743,2.32797932724465,0.441763542059858,1.94080956351921
"122",3.3562306234592,9.87877566038398,0.029879145769445,2.00606566564102,0.42657362088389,1.83182417228546
"123",9.81445271777345,13.752123875201,-0.0359518417796906,2.25139026859329,0.42873849013897,2.026838718381
"124",10.3020117043691,8.36087181033654,-0.0115887541629869,2.34072432111525,0.425156910599444,2.16932845326674
"125",22.9491240217787,42.1234570629512,0.0324721862577477,2.22587946061302,0.507259696879034,1.99814746031941
"126",0.754015672311141,20.308289586909,-0.00381814214812551,2.41051566760488,0.448723857080864,2.04008745595663
"127",44.5313068838708,1.1516421629179,-0.0134904842762641,2.32721442427075,0.426982510151139,2.0469360701968
"128",11.8480259477946,33.9317219144201,-0.00345219218688696,2.21935212969588,0.488126931779477,1.82821643944957
"129",0.484833139294139,13.7074903554003,0.0411101595968428,2.38421346896657,0.415905885813016,1.92834446799229
"130",75.273368890438,21.0437718849078,-0.0085537048464359,2.44142377551947,0.405096670537456,1.90307961687182
"131",30.1520549128046,28.3494828227648,-0.0113720459281973,2.38318460865981,0.391016835287048,1.92806031261147
"132",29.160728300386,4.87872877279692,-0.0554105809813194,2.39469026562589,0.42458560553094,1.95869213858203
"133",7.79879891711284,13.3302410987598,0.0118384240372858,2.80951911136596,0.454816320101306,2.38598047579089
"134",12.3037553643218,4.43599152190005,0.0441755063460771,2.40343831917449,0.536487168738989,2.15079807564633
"135",8.11077205540836,4.41500344913339,0.00885139662908183,2.37064526243926,0.455636584756603,2.09783364649309
"136",1.61617763478642,5.60102627705007,0.0501289177640319,2.39336332866972,0.474043094121469,1.9730151014726
"137",1.10969426433064,4.9624162785052,0.0250986736700505,2.10176847090882,0.431739659895638,1.91460068284624
"138",4.63543155164946,10.6829432424418,-0.0324798196021994,2.65882523064763,0.453689538748481,1.9046546293707
"139",4.26410145383259,2.4575378078252,0.0508510185616642,2.36405442403796,0.455311950038095,1.88472096927144
"140",0.174506815712577,0.233593926247091,-0.00979583755544497,2.33023297215527,0.471627536574646,1.85699731189053
"141",14.4466189535656,4.61696191314523,-0.0214272072501291,2.53291944178359,0.439966798050028,2.1810741442405
"142",8.96048066560555,2.42637516098427,0.0107236893143256,2.55507308993937,0.39446797615003,2.22918816866094
"143",1.19519615255543,3.20030423755499,-0.00846709829855626,2.38539127075803,0.434849993360103,2.08792723292576
"144",0.604052630795518,19.87606509168,-0.0166536482679479,2.64494666260753,0.423846606687878,2.1677667606877
"145",9.52656088703418,0.374257168088072,0.0355122558308133,2.37231645214134,0.418837269390082,2.06018898485321
"146",12.7876600654643,39.5003311261101,-0.00321040136426129,2.18434281280092,0.401983588445069,1.93505627044445
"147",54.2915540127381,4.34268989398237,0.0208477217236715,2.21604084229101,0.440617380439396,2.29024884319401
"148",5.19526773206458,46.0509029581115,-0.0199561389117236,2.33026338772751,0.405327275935606,2.20275764644483
"149",0.315363705834708,0.899462239776798,-0.0532076412524086,2.46813986297888,0.475861108204408,2.08803112693061
"150",12.0614388824431,2.78011577807849,0.0116187036882366,2.41579936285251,0.447291549565617,2.07647749541194
"151",22.9299398901257,4.00629425654889,-0.0222300583900072,2.5349728328038,0.476596187738462,2.3270231759751
"152",14.7967496494398,2.49482630195129,0.040025094207173,2.39139798717448,0.461146090991686,2.12956762291291
"153",3.35469202701917,58.0389287820789,0.0272058588396643,2.42054503643215,0.408639156663838,1.96783474126553
"154",0.157617375911188,13.3617261769947,-0.0313050085369063,2.56772081964141,0.464983748291271,2.10721152795225
"155",0.0106622537749514,125.648353111116,0.0619254553480592,2.53330120716139,0.455789439051587,1.84841827391193
"156",7.54510041687445,4.07684755893689,-0.0471800946381244,2.43766458176406,0.425372654630425,2.06889091604911
"157",8.36349861619432,62.7522982949507,0.00264303080686314,2.23462729023942,0.463716412729523,1.8189429677297
"158",0.668803971111962,1.79852440789664,-0.0684253313805137,2.86928789892129,0.434313862211962,2.23461904162099
"159",2.22483194771075,4.01833350621351,-0.0444414528462854,2.49695857927255,0.470789302489153,2.0992475102786
"160",6.58625825595541,3.17137701907592,0.0223917209335335,2.30795433040341,0.387568004857637,2.1956798250636
"161",295.413988075503,22.3695826303862,-0.0166534320371198,2.34102835101958,0.414777535118527,2.07274937077834
"162",3.15753959216813,3.66213471281397,-0.0470378842502944,2.16538603872298,0.484076123313311,2.16167931384892
"163",2.62888357554903,4.65621847618662,0.00810864404482344,2.388932538556,0.411784351146054,2.02419947965019
"164",1.33934111553265,19.7000253949974,-0.020534944268738,2.50826683228612,0.460590605293842,1.863965430005
"165",4.39268236542353,1.93852721273624,0.0160081163710151,2.53287800469096,0.446290223222599,2.21084708564392
"166",2.28661761932637,10.2918287700891,0.0415261618924744,2.63842845712247,0.40791244112907,2.05274723348682
"167",14.6839971293745,19.2075621827058,0.0401937446394172,2.4558370068491,0.457485170323174,2.23629153836469
"168",2.66160182025164,4.40517224671398,-0.0627785331781026,2.25835439369263,0.458762926728193,2.11960739860658
"169",18.2924899635135,1.36328662096214,0.0360367564942878,2.72229915228625,0.449151779296448,2.23285819575022
"170",3.79497266230299,8.48042839484358,0.00612422118777118,2.48161370610305,0.473641880921054,2.26547017987246
"171",9.97824855828643,14.0686223909288,0.0232257753127352,2.56499977774422,0.452343172512933,1.91235259865388
"172",0.319938249343188,12.8569865419244,0.00611104796850463,2.52045755607747,0.430423950253356,2.05137884121777
"173",15.4677037537457,0.339864139066787,0.00564197019592791,2.39117598805333,0.463285580428614,1.90337207775325
"174",396.294435437107,4.23640701827685,-0.0300634214272011,2.48256739003939,0.383806375966837,1.98755961489388
"175",7.35503939181969,2.35752696579029,0.0216296611021468,2.16864059821006,0.456962205974832,1.97340020068325
"176",382.52534630019,13.4215560436311,0.047242236738364,2.52900376430914,0.444136311472456,1.94691800908628
"177",3.05807399559422,43.5662703195197,0.0605924418733632,2.08670223587378,0.504227581715165,1.97322263457816
"178",26.2040753285686,2.5152897679375,0.02036597601914,2.40645650795518,0.421740559168551,1.961986195516
"179",2.74741044092077,0.4389476369273,0.0332548237642681,2.45240842368165,0.444596438458367,1.6664297858004
"180",2.59765865599957,16.7948326333686,0.0344756211912815,2.33793164117077,0.427702654545286,2.10844613917919
"181",4.28123128978839,8.05299296416435,0.00431338110467166,2.38583952384495,0.398672810680808,2.0368521899905
"182",3.98063825541081,0.339530502667726,0.0226254889249129,2.29813269409887,0.48792633918554,2.10439928977955
"183",174.389687180493,8.78758831914887,0.0286573581583085,2.58199025053981,0.432783150375932,2.03663707506447
"184",10.9677658399022,3.70403406523508,0.0280978610212351,2.65856595336925,0.42634615880002,2.03173608531856
"185",0.648023599850402,1.71149383484219,0.00983142018177442,2.64948884058806,0.465492902500633,2.13765572423226
"186",8.24106767369516,19.9473105175166,0.00943760099401603,2.49710629784755,0.428358536289725,1.90014323436457
"187",12.5666079077084,1.41844055877388,-0.0287378627360583,2.54805381254656,0.415123289082108,2.22616798985986
"188",3.68020799784504,9.51315865631215,-0.0317796903029645,2.53618701124378,0.478244550616852,1.91496668145274
"189",9.24991199470494,16.2918455465696,-0.00688998123341853,2.44492354911811,0.390785699702298,1.90197110998587
"190",3.36251541566295,0.47730541612538,-0.0106437395745122,2.55632841196626,0.386575660140161,2.08878145638403
"191",2.62067223019534,4.83991405994033,-0.0379030463457454,2.26097232650278,0.43960181783391,1.92948883663515
"192",22.7626657655194,8.4116497809835,0.0494148347915514,2.34046485700579,0.436586957459557,2.23106697115491
"193",3.71421112190518,5.05246303663916,0.00768796585099872,2.42841521727611,0.398438196486074,1.94171627609438
"194",5.08822415083644,5.59066781779841,0.13601211020785,2.13906040727683,0.453722739538331,2.21819675673858
"195",19.5439928031097,5.92434309258732,0.0280063512644844,2.01702652383368,0.510416330386498,2.0583102695381
"196",0.0503136436613373,0.349742068029426,-0.0385809182278711,2.50896588269841,0.521258212186722,1.9434211555265
"197",9.1689245572901,1.82689964387396,-0.0071176912543171,2.41230404966984,0.438233742961167,2.10902758490579
"198",2.57501003855271,1.21628748134872,0.0336892088695918,2.24982700335262,0.453917045538231,2.12237521523573
"199",65.3349844594888,5.4296546165124,0.0361049957503527,2.64107938226253,0.479786935734149,1.86656838453039
"200",6.75825361065368,2.726635428922,-0.0561418809391698,2.37714794416134,0.453157725949969,1.96764518837303
"201",4.05512535359275,170.112539537208,0.0103159131453696,2.28552356054917,0.488347871271396,2.08362945872114
"202",8.23148053482129,0.0332488061593205,0.0189712013506708,2.41315489475793,0.43098930528828,1.97494595948026
"203",52.7988330590653,6.37539080067018,-0.0149135941699465,2.19859366059671,0.439999058623085,2.26084103008552
"204",5.95360531496405,3.56360599957773,-0.0185879112859219,2.72658242967979,0.485446916210409,2.08521113423929
"205",2.27903206342757,0.997166206349863,-0.0116569846031736,2.34394771283629,0.450695403970484,1.82473184278932
"206",3.5723319813022,2.33989990513583,0.0249432325020852,2.40132745794649,0.498797781077201,2.1072644969448
"207",0.0278234361960539,4.01538854169568,0.0184989256365804,2.55551242385469,0.419211939661245,2.16206538615321
"208",5.8929476177014,3.71210196338624,-0.019188999712272,2.10910272574158,0.526802940646914,2.18392344778147
"209",6.958225189402,89.9163144859478,-0.0324625203916892,2.13804641870527,0.421330598833644,1.91146858057101
"210",12.8684731421497,6.07054467213272,-0.0194190709672543,2.1698294774139,0.42664028744571,2.15553039768626
"211",1.48654348382069,2.47848713926859,-0.0708154751942738,2.3679987227366,0.472881057997554,1.9375056913798
"212",1.41610139430716,4.92358679378313,0.0258791929157097,2.50271826908018,0.429743159330936,2.18496865581945
"213",12.526817466956,0.230535024853535,-0.0760514597473491,2.37312621909628,0.459994493839769,1.98725978350933
"214",1.34297209523117,6.07437421516872,0.0457477497259199,2.59605225434889,0.422914190966691,2.34141062069893
"215",4.66034428746944,28.8062903207581,-0.0290566036708114,2.17878308185699,0.445745325932923,1.82517003687433
"216",5.27512212842413,16.0720503007528,0.00229234963557961,2.29910579605697,0.441522680482849,2.06097253933652
"217",0.285234549966938,3.40154077405611,0.0364172803473256,2.13337388743367,0.432417020027007,2.38630413464063
"218",6.66200001893139,0.60152472200808,0.0614406789240698,2.47105767463963,0.445950343142159,1.98009494938729
"219",0.875431143244171,1.36850302243662,0.0240844232388086,2.47691105414517,0.495064668124687,2.29830436897092
"220",10.3054251986145,137.871442378103,-0.0263362043010011,2.27473228701082,0.417095085381557,1.92330272326953
"221",0.723608221882467,134.952139074484,0.0181223355381681,2.23356472286578,0.471559345962843,1.76761160859922
"222",19.5769065290051,30.7491261708453,-0.00791661850962049,2.58575393238885,0.436138626281282,1.89672202469739
"223",5.79670921723895,0.91379695653051,-0.0100215026428267,2.46664662478737,0.487878065748243,2.02537712596732
"224",1.95200512623245,18.2749226779265,0.0527859703338614,2.65971350116429,0.439764737268457,1.99138379193682
"225",8.18382677463356,4.13538586287184,-0.0124312632914327,2.37400145821184,0.455141698498422,1.9663735538663
"226",71.3693632927028,7.64335384842003,0.00974976763103363,2.15315784047873,0.507028362371993,2.13788417817244
"227",1.64698073884045,14.6033447037187,-0.0215152461772715,2.51139589593801,0.441815703705144,2.00984975025228
"228",2.96408347859295,3.62800770158724,0.0252946162225711,2.11282290975327,0.408869823257167,1.83412016557144
"229",3.68307882409688,6.08990708328612,-0.0485684950906894,2.37468042435988,0.421687188961761,1.80660164630756
"230",4.2860535232545,97.1294225895787,0.00404726090044979,2.30950346415156,0.435308623369404,2.09678881510777
"231",0.720759544458994,18.5369129942171,-0.00135026632997053,2.70244176056363,0.431998907022301,2.08413934752185
"232",0.453141039721131,0.370446917426296,0.0282281818574235,2.50741158807771,0.452365206944151,1.99109317615236
"233",1.62834892703214,13.612347598632,0.0314937398887349,2.37956307247034,0.462758384387655,1.96973640287747
"234",4.24076417491033,119.407969725872,0.0124107760431762,2.40779049649815,0.404146949922083,1.88469523925091
"235",3.37464603647872,89.0498057834142,-0.0142153903858937,2.16145814688145,0.41028584838644,2.10682343797796
"236",31.1569023914003,12.2852573589325,-0.0029754922446765,2.66520864339865,0.434636473922232,2.18275920174399
"237",1.88283134432575,16.4025501806824,0.0424902634836053,2.35656869899036,0.447379678160112,2.14710538039052
"238",52.3103986912137,16.2018680232584,-0.00335924960823333,2.33360322625574,0.411023227314953,1.91601297018916
"239",25.540803914272,8.0785790827315,-0.0291494549983862,2.30803879255003,0.446783707227814,1.85471481516457
"240",23.594719426181,8.75833157746136,-0.0417866446903549,2.03226566938056,0.407782333641736,1.98065198470294
"241",103.595254647842,105.100317454173,-0.00154414761612312,2.50102469930028,0.523414613319301,2.08675925365745
"242",96.9416817833233,6.66314968111022,0.0706780983816443,2.61752318571325,0.394168702487179,2.0187649191628
"243",1.72100680495065,7.94678004388273,0.045966951123298,2.48984074140127,0.496433872560459,2.34597028048918
"244",32.1914541912968,40.604075798135,0.015946194031932,2.22704176999251,0.442961619144652,1.96371886438392
"245",3.85418005247175,5.03031366671281,0.0102495905650267,2.28606339169973,0.458936253225399,2.25258080356225
"246",1.19865694984705,2.99840726766565,-0.0182746525732476,2.23020206973686,0.466531894895142,2.03380137334299
"247",1.7136616996986,3.11063730578647,-0.0109420730663855,2.20150127221078,0.458261776870258,2.07418540858312
"248",1.36855395241079,2.51805803399447,0.0734902504299771,2.19337861810459,0.457546704258501,2.07042246822261
"249",4.72845658876552,3.79499778989372,-0.0195271979519107,2.10011392969517,0.45516821473516,1.97253372627295
"250",95.1563856217939,0.121261912732205,-0.0319444213366245,2.6445845979817,0.412998660073492,2.23913952544053
"251",10.332942131779,2.42450156990578,-0.0300341899324275,2.45551910018242,0.417022038842595,1.94164937372545
"252",54.0885688350823,3.1964466204481,0.00710063848617225,2.00455547069254,0.431451975999277,2.17600096217701
"253",46.5822854185872,0.223598013687187,-0.0250264373071873,2.42153937356182,0.477092093939318,1.88763314950262
"254",1.09163892719004,6.3375024491186,-0.000962966679767632,2.25875553876137,0.429796480891713,1.73958761021345
"255",1.16908898399044,2.97390378127749,0.0125237632579213,2.53808904572343,0.426929058062156,2.29528697462433
"256",7.30371089265906,2.5585462771875,0.0333785007063036,2.38853351717828,0.434238245616385,1.97522047418142
"257",5.02484679690902,4.1945864445178,0.0124429405399265,2.19307188675484,0.476238213161548,1.89994046473861
"258",3.97579306820459,10.7526646849507,-0.057963979251103,2.53262878894611,0.427205375611057,1.8629555913658
"259",0.380710994370837,1.85295753591131,-0.068986272488012,2.5449384698929,0.43655215122612,2.16758326698641
"260",11.8209010571453,1.26503131588798,-0.0140867017058827,2.25210041511552,0.460058189242086,2.12687692289277
"261",6.15953356728337,1.35863831104721,0.0516303702642923,2.22954085630737,0.451342041592994,1.95783704933103
"262",2.2236794405922,0.0415587895823597,0.0352724571404723,2.34281667435193,0.461832633512728,2.18659119359474
"263",12.9623759166917,18.8891665409865,-0.000726095621151704,2.29937594363841,0.446281189944268,1.83474083626943
"264",0.0310580836232132,7.29563568597171,-0.00395350608304591,2.45738552297279,0.393393780177664,2.015949375269
"265",14.8249118899652,3.00002064716021,-0.0512084067741055,2.3169547960834,0.387721051093549,1.97361102619966
"266",41.9344443437373,17.0335086046967,0.0368761038397157,2.54265733485264,0.434488841875863,2.02463840833427
