"","alpha","beta"
"225",0.481529627048078,5.8650237462231
"226",0.34515295491592,5.27780487590726
"227",0.377765048642119,3.6783251016157
"228",0.410894962919346,4.60856278344864
"229",0.416330852392895,5.00957156958329
"230",0.267402218223217,5.73520199154792
"231",0.465435876750245,4.08937984218113
"232",0.308557820543039,6.83875132043971
"233",0.242413415111701,6.31964599659277
"234",0.427866849815623,5.86760140646455
"235",0.422711182923827,5.06567001347861
"236",0.426049082113415,7.58662003497839
"237",0.438376074214178,5.09940716733062
"238",0.417868498007238,5.78100955107944
"239",0.402376341558473,6.88592867539041
"240",0.494518228087972,5.18481985715866
"241",0.435511542984084,6.34986044783661
"242",0.345016615975709,4.51448212373681
"243",0.829329390214858,4.11577846984144
"244",0.345917272424831,4.72106388663755
"245",0.330837592739417,5.37245047331955
"246",0.301129329878931,6.01087768965213
"247",0.398353264810113,5.80334597547033
"248",0.361189111833505,7.0051324413042
"249",0.266851153011988,6.80498002251883
"250",0.394060200193214,6.64757080633461
"251",0.273906117658457,5.21078425779262
"252",0.428730242523866,5.92801599122745
"253",0.376871315442622,4.69422968039589
"254",0.362363216776239,5.20379960349774
"255",0.307432342188449,6.43341554870342
"256",0.301890602613794,4.4755015543299
"257",0.322409844814134,5.24254870763298
"258",0.196247409947751,6.59088252240371
"259",0.255609870592418,8.7495899923572
"260",0.375439981653363,5.06543977972572
"261",0.211783659634323,6.52756906146844
"262",0.181596641604102,6.19121788424188
"263",0.258299014572619,5.08675335160375
"264",0.308752975293332,6.54162253924029
"265",0.273814531224641,5.07745927973461
"266",0.147935043323985,6.42426369383752
"267",0.200218568608629,7.12821140800572
"268",0.219538417695277,7.05696012822682
"269",0.436760100104955,5.86878872674682
"270",0.331285522083637,4.5485413549838
"271",0.597477168642598,5.21155490088134
"272",0.375529183408024,6.33878282012811
"273",0.362288986775001,8.18164477050934
"274",0.17687189833609,5.81425503304113
"275",0.250909603887406,3.71711256637965
"276",0.169504321112403,8.34273570136496
"277",0.386645886975208,5.09164705384579
"278",0.296813182412157,8.38340772987556
"279",0.313198036964888,6.156885544589
"280",0.318545641382482,4.99196084614423
"281",0.342850928079441,6.31360477635549
"282",0.365547940807535,6.99425990167644
"283",0.458111531450366,4.94558611796406
"284",0.282305642913266,4.11743968456116
"285",0.283482812670636,5.00267338952668
"286",0.26081350827767,9.56392532445036
"287",0.493999830718434,4.42254879763424
"288",0.245010244505367,7.86972480496701
"289",0.290824955642735,6.097651660261
"290",0.459359434184806,4.18308822550288
"291",0.416030861603834,2.89641420294702
"292",0.335567600058067,7.37602698940876
"293",0.382386717525095,5.91193940103618
"294",0.299872200153386,5.82574649382173
"295",0.406807330195738,5.79674256526804
"296",0.467948254032686,6.57782224239414
"297",0.17427164693431,5.94083783179415
"298",0.510229916268486,4.99500390213713
"299",0.362145479519632,4.12966443694213
"300",0.323991168226661,5.18048577817996
"301",0.449089462803114,6.10246942285938
"302",0.239832433621531,8.88176454476026
"303",0.281149204366728,8.00111051628244
"304",0.571746259863428,3.94125646832616
"305",0.479826859463719,4.3010461417946
"306",0.330757400961545,7.81615342233552
"307",0.528893420439639,4.39599145002312
"308",0.263763474175338,3.51381672407182
"309",0.521033277065144,5.06735776297379
"310",0.313905327220414,5.30039617432803
"311",0.40689217441694,5.75752101411949
"312",0.281825522599433,4.30948007479019
"313",0.413506257875846,3.20870530132693
"314",0.532459335966676,4.08180448032887
"315",0.585722418054658,5.05665391126169
"316",0.271655889373058,6.55542143601055
"317",0.377146623361203,4.61060489431899
"318",0.203357352945409,5.61604174056106
"319",0.447173634722236,6.53929140624979
"320",0.302704246013731,5.72710413044668
"321",0.245173311086727,6.88439105325134
"322",0.345343345697009,5.65581109567505
"323",0.468934110367819,4.70256918753508
"324",0.285664598632304,7.26255924221042
"325",0.575763684013542,2.86141142086462
"326",0.333478538823076,4.87934007207403
"327",0.418236953551418,5.8751075123256
"328",0.27171629816714,6.65187284360181
"329",0.295655283310532,6.89554708480429
"330",0.595913351322189,3.85828102091947
"331",0.222258525516863,7.88168197453157
"332",0.439602546159106,5.76530368905464
"333",0.573935130358868,2.93073564802896
"334",0.392834247655206,4.21379362111008
"335",0.466915268582291,4.55192396814066
"336",0.262977612708716,4.74103430280989
"337",0.411473430392256,3.05382856295476
"338",0.504951127666608,5.22663482906112
"339",0.361774269540414,4.74590288265198
"340",0.431057690649654,6.60839339227366
"341",0.432544915795727,4.03582418883707
"342",0.180060662987238,6.60467010073454
"343",0.596450123335025,7.91594468210667
"344",0.526920618895018,6.21393207594101
"345",0.419129918350585,6.61670199122588
"346",0.364264526376562,4.40990214303703
"347",0.538973664836382,5.27437118905581
"348",0.248077014164721,6.10567234584237
"349",0.310511828540293,5.33470713229724
"350",0.271787711461383,6.53030004160767
"351",0.329781405189311,3.66123379831505
"352",0.27281250495396,5.80922204473344
"353",0.386327158471249,5.46643710000593
"354",0.290970243021612,6.68898989179401
"355",0.211605424291236,4.06571074593443
"356",0.34842845744536,4.83501503494178
"357",0.20775897205224,4.54121316595575
"358",0.32477332707246,5.22942252764075
"359",0.415964855777287,5.362750698998
"360",0.544086466258249,4.6151779926391
"361",0.367150914543733,8.84705489793654
"362",0.221300194551248,6.00726099216544
"363",0.377753608614416,5.35313383867951
"364",0.276739330201447,6.43215694525491
"365",0.35048792334951,4.70046827396299
"366",0.443491255929203,5.3171195956554
"367",0.281278147155156,6.29203661155777
"368",0.453219424324582,4.13263595446459
"369",0.472288085244999,5.69389854781981
"370",0.349690653800202,4.8884038273483
"371",0.352647367039079,7.86817134584987
"372",0.430118480051333,4.71975996892063
"373",0.484951147378273,5.57499049198078
"374",0.259070909850506,6.92006465212637
"375",0.549494598390744,5.64399175853228
"376",0.281216350117587,5.61090511134671
"377",0.259980867278532,4.81970776297803
"378",0.64653590605864,4.60287668016434
"379",0.354184171305176,6.45308920066392
"380",0.394780340127057,5.51351498512752
"381",0.457014836859633,4.14243538469317
"382",0.395788388870093,4.10905174267906
"383",0.583807812720811,5.26831589556087
"384",0.443891161873125,5.07546043629235
"385",0.1232584068573,5.64999159091112
"386",0.307866727134948,8.07341474587807
"387",0.305439228725621,6.22527871829705
"388",0.27157766170149,5.32690299973148
"389",0.478572160647122,5.01722025473558
"390",0.391390664487953,4.57195424282559
"391",0.412706898776103,4.62799830007055
"392",0.233138565251771,9.72580944692572
"393",0.430518671694827,3.84173359200582
"394",0.261706811175097,3.86578989599008
"395",0.400687701967776,6.75537003878914
"396",0.189377020071177,7.13937999585659
"397",0.377518090684701,8.48662154961243
"398",0.367471073073328,5.21229908418623
"399",0.146328796801571,5.59975623206436
"400",0.592115834992484,4.84542760976528
"401",0.31198007386886,6.06498165586073
"402",0.41620404309066,4.5825014251074
"403",0.238587759955434,6.47119329679453
"404",0.421044640463746,3.12694047321171
"405",0.284562783065991,5.54400579092869
"406",0.409971176268197,3.57348997839208
"407",0.347261015053705,4.29671309906022
"408",0.190824144059219,5.68375283123679
"409",0.394265087942907,6.79556739827939
"410",0.387674758331752,6.99104589476795
"411",0.354965065407015,7.13516788260925
"412",0.597294786136461,4.76509644974089
"413",0.221488029269321,5.9400853251715
"414",0.475431526666122,7.52164783013279
"415",0.328725221946101,6.61771699930747
"416",0.30923284989428,6.63928381743264
"417",0.49522739666274,5.13829173958883
"418",0.370078381712522,5.69829613601864
"419",0.336098790640768,7.01857557093219
"420",0.454428291934919,5.46203945315199
"421",0.267703420045231,5.64557598124977
"422",0.489401741101596,5.5617947922921
"423",0.363446591990338,6.97116711443924
"424",0.365286648565313,7.71787768077484
"425",0.363150910147664,5.71765255509778
"426",0.351077949766655,5.98016918838142
"427",0.268532551902074,5.30333982968838
"428",0.33606717439246,5.59974568868481
"429",0.423366606712376,2.95345748144695
"430",0.459203174908004,4.68120962931051
"431",0.387226221961964,4.20325531180636
"432",0.27848495216308,4.42682987499099
"433",0.399040925180433,4.43799513073475
"434",0.36050632318922,5.24745496889227
"435",0.226628719270198,4.85773762591831
"436",0.506425943285515,4.53763122033153
"437",0.311934519542036,6.28045501444576
"438",0.326087309809142,5.15170199881209
"439",0.336999129471286,7.59270288267107
"440",0.638199947779532,3.4177749188351
"441",0.219923080309359,5.55908491693954
"442",0.396391484299004,6.200174631883
"443",0.306319070818673,4.56131176909074
"444",0.404466211461919,4.35886068082287
"445",0.340848502594269,5.62362955905979
"446",0.342601000971213,7.76983567400429
"447",0.27910863695159,5.34309465963423
"448",0.28353566885883,5.16021300128007
"449",0.438415873357878,4.9075077010372
"450",0.308461326468431,5.5611885487477
"451",0.309354894369382,5.2913159207814
"452",0.264189150892397,8.56888625000508
"453",0.558143599310983,4.39722728272045
"454",0.426269739039469,5.54723808083292
"455",0.319828064496308,5.13160439764582
"456",0.305091849353381,3.7701694514753
"457",0.371460957582608,5.95568205404532
"458",0.340423258151971,6.3022891199613
"459",0.332567349362974,4.92555284726201
"460",0.25415574375464,5.92440103645249
"461",0.251930806014342,4.9125111868621
"462",0.446210394681686,4.93481634377712
"463",0.200053678191962,5.78222846549641
"464",0.674357294798684,4.15415065155392
"465",0.516788653913481,3.37616111026306
"466",0.428708309330093,5.48697478837831
"467",0.216683766903269,4.03830541396437
"468",0.588999887174212,4.86849064043637
"469",0.164083501681643,7.20023324320386
"470",0.409275912005982,6.55899701602394
"471",0.46443128602832,4.66267912590544
"472",0.22217343866796,8.06364670212679
"473",0.311446586119773,7.59421813762824
"474",0.18544896375918,5.88516984592364
"475",0.435118318089347,6.16832919372263
"476",0.345256828464041,5.93045402529516
"477",0.412402823177516,6.06629744050615
"478",0.282396414313808,6.25602956645891
"479",0.253890952995964,7.29699476884205
"480",0.290488757499069,6.36248881596912
"481",0.508052325312304,5.11245575876518
"482",0.274528452901664,5.64837254038285
"483",0.415436255404262,6.46578670147157
"484",0.418668458977218,6.50444745377697
"485",0.25558894818538,8.53337951661965
"486",0.241218300902365,7.30422585185847
"487",0.219124778269309,8.86843686441164
"488",0.596524471281184,4.52792773651258
"489",0.294970443649703,5.52097453047348
"490",0.14198474924684,7.37812734251851
"491",0.497109863801484,4.28729485656562
"492",0.383367288364869,4.85877813907449
"493",0.319956206442643,9.22609300217598
"494",0.233861610152301,7.88363857534666
"495",0.594976925196178,4.89506487267319
"496",0.182278760697952,6.38548020326903
"497",0.497530726974997,4.15467328250932
"498",0.233667771637162,8.12668130165985
"499",0.179903460798947,7.04160117186251
"500",0.268848951694979,3.31708574620705
"501",0.430285864528594,6.37583361594909
"502",0.34358723748661,6.43278503895822
"503",0.149455014801458,7.41446109370353
"504",0.377519562868089,7.74805259498724
"505",0.336443661443844,5.03581161324863
"506",0.451935784401548,5.94456910687091
"507",0.364329678503483,5.5155483066505
"508",0.361279883330083,5.92727474517496
"509",0.553757819412356,4.47608987836098
"510",0.516615830122988,4.68729363871654
"511",0.229235986285505,7.12046674022064
"512",0.282817311830383,6.59263043138818
"513",0.341110037997117,4.23123078269157
"514",0.333019565876633,5.57846824728424
"515",0.267384087238785,6.58227328759623
"516",0.20732300080575,5.8417567126553
"517",0.459515714460287,5.0479000329614
"518",0.342684581212132,4.67783193343303
"519",0.449773468676198,4.58266263832635
"520",0.249599536370774,6.23373623729674
"521",0.534652952158853,5.12507903142943
"522",0.434298340780934,5.32578018374659
"523",0.296495380909988,7.72206153294156
"524",0.316416020159046,8.15653254691012
"525",0.452788669917197,4.82801217498375
"526",0.253689556557711,7.1347187232646
"527",0.326308782113094,4.3092794962154
"528",0.275417506393677,6.10795261797587
"529",0.287674868148712,4.95642530764465
"530",0.408319365341184,3.76175579624671
"531",0.444227879824014,4.98298703289973
"532",0.164027957416508,6.37445732513617
"533",0.418863315898054,6.16154362950217
"534",0.307497084229562,5.90368523888605
"535",0.391616468906691,5.33852786156261
"536",0.39947739278876,5.08008416515781
"537",0.555558342377987,4.20354953684498
"538",0.41409525742216,7.4000067529341
"539",0.375919067150366,5.40052082174738
"540",0.26718748369742,5.59795148642254
"541",0.497774158226196,5.56297171617144
"542",0.364893890947603,5.87940975788327
"543",0.476202930090368,4.12471803159898
"544",0.305309173424336,5.61141788527625
"545",0.145273203701978,10.5972092043901
"546",0.20897810677378,5.01688699894942
"547",0.468440791894258,6.00900568199209
"548",0.480514683930501,4.80949485890021
"549",0.271874078948409,8.02904015291017
"550",0.534066060204096,4.51146257604094
"551",0.527192245922219,5.56879770539514
"552",0.27996128575071,5.70355794311225
"553",0.290373177384952,4.87468178647314
"554",0.276397478041216,6.31222483677969
"555",0.152996142753951,6.12845049007163
"556",0.349838586556502,7.20640795416103
"557",0.364168022407353,5.59739111414583
"558",0.285002105233801,8.49147432688831
"559",0.303823188215188,5.03879428338564
"560",0.338663656401704,6.63276526595236
"561",0.196660023507769,5.97987911571262
"562",0.432787709635009,5.6439376182359
"563",0.483342564012874,3.88769908039139
"564",0.382617716318426,4.13845114393398
"565",0.259331750621158,8.13630696725584
"566",0.311693400150354,4.88876326913605
"567",0.346319565513409,8.37599212510101
"568",0.506509830652062,4.17677370296855
"569",0.320251240035143,4.80651370219672
"570",0.159962901980217,7.34980447719353
"571",0.382508995142348,4.76397206143949
"572",0.310423259859153,8.17568609890209
"573",0.244718929576543,4.57151243141486
"574",0.210074341767315,6.33464817666986
"575",0.451648842248416,4.67015200902635
"576",0.354353739187161,6.88173227790935
"577",0.406037520091796,4.06740719997073
"578",0.274575667707191,7.63373326876889
"579",0.305633102553564,6.22595446404628
"580",0.453882062373233,5.70839643339265
"581",0.437314592012675,3.79384264217263
"582",0.482043989408726,4.3957444489771
"583",0.288053520257621,6.47135255712684
"584",0.363735571921423,6.9175626996238
"585",0.570246966886524,5.65992650125315
"586",0.364209303103997,6.32420562282471
"587",0.385881335510517,6.49825505538444
"588",0.229045818044047,5.70566783460212
"589",0.371432460991284,6.04996322795522
"590",0.423631525107841,6.41201341599801
"591",0.26025703682062,5.68373424525098
"592",0.39303170526353,6.00568774439352
"593",0.225776975816389,6.49047095886953
"594",0.337067390704826,5.1206095094195
"595",0.157986146066622,9.02454486532399
"596",0.274467140403735,6.39943020240732
"597",0.429871416652696,5.0316500609948
"598",0.53173834004053,4.02502277504838
"599",0.346332823285559,5.48474525978431
"600",0.554980896830938,3.84075187665045
"601",0.304370423609098,4.60460472893554
"602",0.420388399342745,4.80881061343682
"603",0.325344509580743,5.51412546595261
"604",0.349698131815229,5.98491969414116
"605",0.432680132679989,5.22749193165362
"606",0.37191151234327,5.20210558237517
"607",0.341709576705341,5.71896061471777
"608",0.446983954186497,5.13580598920585
"609",0.337738490590463,6.72555184632276
"610",0.440781155192737,3.71132410048982
"611",0.274023301150273,6.76841018067781
"612",0.308066282618306,5.11878993044586
"613",0.440668631613952,4.88098672727094
"614",0.30934509850359,6.95488997792085
"615",0.154993456236346,6.2667492370624
"616",0.592108317027037,3.89417803516448
"617",0.149288047617989,7.92747102489924
"618",0.474028096257881,2.96193400685227
"619",0.378703702014494,4.23824650671141
"620",0.484978384195754,4.96179626610318
"621",0.462201596275853,6.10126688024489
"622",0.308990870434394,6.98631403436755
"623",0.319634109744133,5.58089302117836
"624",0.369592025538631,4.28536484911165
"625",0.296271480790835,5.93034612577251
"626",0.432447765249513,5.98195234629793
"627",0.462007597708838,4.44707281769376
"628",0.552698894723546,5.38646777512544
"629",0.321524330402829,3.86102648916781
"630",0.397543775316035,6.52850172721046
"631",0.370308505430443,6.79866562715265
"632",0.234376973722286,5.01866155311772
"633",0.279996692941963,4.60811849130753
"634",0.490620559784113,4.10753551289915
"635",0.208226013574109,7.73590320561459
"636",0.374343490309241,6.94432253812843
"637",0.608754409314876,3.54064390114558
"638",0.360448864619676,4.82666953955804
"639",0.424873020914091,4.60159809334012
"640",0.179693284262953,8.96617601895618
"641",0.583123736141358,3.91798829051579
"642",0.555308338410241,4.98999577813519
"643",0.363496333673906,2.78103777139145
"644",0.338252620694663,6.49004803857786
"645",0.462708283505729,5.98509829807407
"646",0.4272027493132,6.36313248833957
"647",0.513939583570612,4.29753936863425
"648",0.31770283934409,6.25497886022107
"649",0.528511527180043,4.53407213256305
"650",0.428745884235114,3.55269317674063
"651",0.265298505802626,5.08412908813072
"652",0.405718751298723,4.31189192288557
"653",0.510683173213521,6.10312149276407
"654",0.354524697158227,4.53249858388028
"655",0.672209413276894,2.93644597690311
"656",0.475885431368124,7.10233648368137
"657",0.446938849602116,2.9431199075683
"658",0.349020341415783,6.51560245336225
"659",0.406330417266062,5.25502728895962
"660",0.277739366669857,5.48872454320101
"661",0.289199719529719,3.71179827049492
"662",0.30304634344489,6.51626992146267
"663",0.307161535044315,4.16943106990984
"664",0.469727702890591,6.09601232582894
"665",0.43103561643225,4.1382804931392
"666",0.280639016383938,3.13016621800498
"667",0.161193213282269,8.24033021599469
"668",0.372721019960049,4.17431810860334
"669",0.308273680021819,5.8489413676047
"670",0.458589134966198,7.58662449070805
"671",0.363392736866738,5.44349940911547
"672",0.636786377187388,3.23409204507976
"673",0.349857280776999,5.24940772593249
"674",0.444430906930166,4.77846433095846
"675",0.467338478470927,3.83988381084316
"676",0.52635948184364,5.43954279893246
"677",0.375790320363744,5.55394071952639
"678",0.42574681038659,4.78960925103654
"679",0.471041290307234,3.92923314231648
"680",0.575330446785753,4.40210463318313
"681",0.537176996338692,5.39630068858651
"682",0.383607555142055,5.23876855127217
"683",0.45626009373917,4.31496196459333
"684",0.322180663398538,6.75794409612157
"685",0.468371990503153,4.92160869353491
"686",0.468172296925768,5.93725206811997
"687",0.633408882817016,5.49770785413267
"688",0.387168154220379,6.03010341158561
"689",0.43402853523911,5.39737027837274
"690",0.513872922750185,5.07847937227997
"691",0.340960830516066,4.83620254716211
"692",0.402314928498556,5.48335477117049
"693",0.320122545360735,5.88794783930651
"694",0.32456636052938,4.84898038536909
"695",0.31840823177022,5.26898860766717
"696",0.473229572568689,3.23950924332963
"697",0.36603470642186,4.20382345744719
"698",0.352189026392535,5.15148254863565
"699",0.442950370302057,5.10725254069201
"700",0.569278488249838,3.83710881370956
"701",0.350627755054127,4.10017810988462
"702",0.338677424202533,7.56289011442483
"703",0.331354798958619,7.48324017533059
"704",0.423823412622683,5.96143292347085
"705",0.443821069637511,4.91597168546616
"706",0.55854675678806,3.75868108574843
"707",0.37473666006563,5.6357031320577
"708",0.507234461790345,4.0372235642528
"709",0.369906184926837,5.48711972010746
"710",0.691036731149272,5.17191123844122
"711",0.461861700358361,3.4123609966353
"712",0.416301867308423,5.21618401645988
"713",0.331739073936115,4.83243842583254
"714",0.48969475404653,5.16633729500765
"715",0.347010908477095,5.64105598877479
"716",0.372505380331867,4.65286732167356
"717",0.28470751513119,8.36176158773272
"718",0.219549108363424,4.70733290083699
"719",0.265862013010911,8.47538269696585
"720",0.457715652441531,6.95344722835654
"721",0.205940558677939,7.63228416469276
"722",0.307168963583065,5.33031976898314
"723",0.404252365923147,5.29067604030317
"724",0.627848607828659,4.46944656234302
"725",0.503559259682353,7.63150034134116
"726",0.260754788168092,5.17762814012303
"727",0.236062970496754,6.66520736042218
"728",0.216406847557429,6.67841443606128
"729",0.241516761110494,7.71443522312933
"730",0.415809386321401,6.90318711766592
"731",0.383002255625437,4.8457145129831
"732",0.764511258236841,3.18149736152331
"733",0.412541637288741,5.94959936773426
"734",0.22825844407052,6.31558804657576
"735",0.449308544245616,3.77365435956437
"736",0.428037612144149,4.52901190603396
