"","sum","sd","subj","upper","lower"
"X40",-0.910103649519203,0.101317049536758,40,-0.808786599982445,-1.01142069905596
"X41",-0.541041901592848,0.0322848674445294,41,-0.508757034148319,-0.573326769037378
"X42",-0.101828113118226,0.0738058946358096,42,-0.0280222184824165,-0.175634007754036
"X43",-0.606211199952264,0.113474415167961,43,-0.492736784784303,-0.719685615120225
"X44",-0.53396833578524,0.0746093061875158,44,-0.459359029597724,-0.608577641972756
"X45",-0.739452753049536,0.066022453362948,45,-0.673430299686588,-0.805475206412484
"X46",-0.585285996524381,0.0756188991788565,46,-0.509667097345524,-0.660904895703237
"X47",-0.149997919279471,0.0569261051934411,47,-0.0930718140860303,-0.206924024472913
"X48",-0.705496283876353,0.0894983996704783,48,-0.615997884205875,-0.794994683546831
"X49",-0.493813067956812,0.138332086588435,49,-0.355480981368377,-0.632145154545247
"X50",-0.363727854860207,0.0905961486951048,50,-0.273131706165102,-0.454324003555311
"X51",-0.585851345583309,0.120361784515841,51,-0.465489561067468,-0.706213130099151
"X52",-0.627889658681001,0.0382937854594902,52,-0.589595873221511,-0.666183444140491
"X53",-0.702299720282202,0.0185175253225715,53,-0.68378219495963,-0.720817245604773
"X54",-0.71290012611765,0.0451165426862906,54,-0.667783583431359,-0.75801666880394
"X55",-0.646594694174479,0.0545884891515743,55,-0.592006205022904,-0.701183183326053
"X56",-0.310009187529079,0.17056001842494,56,-0.139449169104139,-0.480569205954019
"X57",-0.780189953214892,0.0726953263140365,57,-0.707494626900855,-0.852885279528928
"X58",-1.02780782280044,0.190471859273793,58,-0.837335963526645,-1.21827968207423
"X59",-0.701320063751776,0.0615298251218618,59,-0.639790238629914,-0.762849888873638
"X60",-0.592286250326606,0.0882472221946269,60,-0.504039028131979,-0.680533472521233
"X61",-0.811449065768985,0.100002895622434,61,-0.711446170146551,-0.911451961391418
"X62",-0.617750682199972,0.0645158364102411,62,-0.553234845789731,-0.682266518610213
"X63",-0.67527448574221,0.276682443524748,63,-0.398592042217461,-0.951956929266958
"X64",-0.699157426228285,0.0435843508461033,64,-0.655573075382182,-0.742741777074388
"X65",-0.62825639310171,0.101274826615394,65,-0.526981566486316,-0.729531219717104
"X66",-0.716935044602979,0.0267663864416269,66,-0.690168658161353,-0.743701431044606
"X67",-0.566354366605109,0.0389588743677256,67,-0.527395492237384,-0.605313240972835
"X68",-0.574291147137364,0.0156008009039965,68,-0.558690346233368,-0.589891948041361
"X69",-0.718663456062861,0.0326789986431332,69,-0.685984457419728,-0.751342454705994
"X70",-0.575070603378071,0.0221488685181503,70,-0.552921734859921,-0.597219471896221
"X71",-0.887547237942897,0.252654290866056,71,-0.634892947076841,-1.14020152880895
"X72",-0.69612364928751,0.0117166462799474,72,-0.684407003007563,-0.707840295567457
"X73",-0.706967493820956,0.0286963930577166,73,-0.678271100763239,-0.735663886878673
"X74",-0.695604074945894,0.0245081659167797,74,-0.671095909029114,-0.720112240862674
"X75",-0.380834472065708,0.0630807183221484,75,-0.31775375374356,-0.443915190387857
"X76",-0.777395231416178,0.0762439342717482,76,-0.70115129714443,-0.853639165687926
"X77",-0.698369224674173,0.0210153163344096,77,-0.677353908339763,-0.719384541008583
"X78",-0.560551330725218,0.0322970298085965,78,-0.528254300916622,-0.592848360533815
"X79",-0.559871730628831,0.13945527067065,79,-0.420416459958181,-0.699327001299481
"X80",-0.578569298773613,0.0591945866374239,80,-0.519374712136189,-0.637763885411037
"X81",-0.73407127925044,0.0594032294929009,81,-0.674668049757539,-0.79347450874334
"X82",-0.684328969732459,0.0150092696696095,82,-0.66931970006285,-0.699338239402069
"X83",-0.709570177899263,0.0277039091282642,83,-0.681866268770998,-0.737274087027527
"X84",-0.686061329209248,0.0179724291089181,84,-0.66808890010033,-0.704033758318166
"X85",-0.677773130707162,0.0297900301468466,85,-0.647983100560316,-0.707563160854009
"X86",-0.378698656518451,0.0297170344283791,86,-0.348981622090071,-0.40841569094683
"X87",-0.192412554850851,0.0642507955398763,87,-0.128161759310975,-0.256663350390728
"X88",-0.714341620690228,0.0651647676833515,88,-0.649176853006876,-0.779506388373579
"X89",-0.680651731269734,0.0918360082209676,89,-0.588815723048766,-0.772487739490701
"X90",-0.612654787928812,0.0810029668469082,90,-0.531651821081904,-0.69365775477572
"X91",-0.711231066932678,0.0238830687056748,91,-0.687347998227003,-0.735114135638352
"X92",-0.309647632415781,0.140906335593248,92,-0.168741296822532,-0.450553968009029
"X93",-0.777257450202422,0.112550627022418,93,-0.664706823180004,-0.88980807722484
"X94",-0.746608097220734,0.0604152661894367,94,-0.686192831031297,-0.80702336341017
"X95",-0.810597252754627,0.230844919719332,95,-0.579752333035294,-1.04144217247396
"X96",-0.615837148814319,0.0501838171432057,96,-0.565653331671113,-0.666020965957524
"X97",-0.418811507567768,0.125387814755173,97,-0.293423692812595,-0.544199322322942
"X98",-0.16554121331725,0.0794983617130121,98,-0.0860428516042381,-0.245039575030262
"X99",-0.677493769739423,0.0344496570069872,99,-0.643044112732435,-0.71194342674641
"X100",-0.356841461272475,0.0800861251607617,100,-0.276755336111714,-0.436927586433237
"X101",-0.691447972654382,0.0223969107082792,101,-0.669051061946102,-0.713844883362661
"X102",-0.590680690472269,0.074871760933953,102,-0.515808929538316,-0.665552451406222
"X103",-0.0859296668414593,0.025050871166877,103,-0.0608787956745823,-0.110980538008336
"X104",-0.69170636299662,0.0160020169019743,104,-0.675704346094646,-0.707708379898595
"X105",-0.563478241876254,0.0443598882810644,105,-0.51911835359519,-0.607838130157318
"X106",-0.613079977239356,0.0709067172360425,106,-0.542173260003313,-0.683986694475398
"X107",-0.279811299285347,0.236758477778327,107,-0.0430528215070203,-0.516569777063674
"X108",-0.110132519691724,0.0408393600491534,108,-0.0692931596425701,-0.150971879740877
"X109",-0.410619196774129,0.177410812845779,109,-0.23320838392835,-0.588030009619908
"X110",-0.496183329739734,0.0515619086545004,110,-0.444621421085233,-0.547745238394234
"X111",-0.694952994742371,0.0312226131527732,111,-0.663730381589598,-0.726175607895144
"X112",-0.618707550699167,0.0325849839227653,112,-0.586122566776402,-0.651292534621932
"X113",-0.720462756344893,0.0408987800575439,113,-0.67956397628735,-0.761361536402437
"X114",-0.319013077461736,0.12483949552157,114,-0.194173581940166,-0.443852572983306
"X115",-0.532188451939022,0.222718190143713,115,-0.309470261795308,-0.754906642082735
"X116",-0.739089980338081,0.0837560211847811,116,-0.6553339591533,-0.822846001522862
"X117",-0.675189509895658,0.0336640437008639,117,-0.641525466194794,-0.708853553596522
"X118",-0.67585948803988,0.068933295378838,118,-0.606926192661042,-0.744792783418718
"X119",-0.746688616270082,0.0385403885005506,119,-0.708148227769532,-0.785229004770633
"X120",-0.0907893949510549,0.0526054202572817,120,-0.0381839746937732,-0.143394815208337
"X121",-0.886448659787457,0.135631188178465,121,-0.750817471608992,-1.02207984796592
"X122",-0.104827233185946,0.052129942074247,122,-0.0526972911116991,-0.156957175260193
"X123",-0.724727512076382,0.0689109543277874,123,-0.655816557748595,-0.79363846640417
"X124",-0.764828095605318,0.124081769365594,124,-0.640746326239724,-0.888909864970913
"X125",-0.757906832353794,0.0826217661110949,125,-0.675285066242699,-0.840528598464889
"X126",-0.706853444929537,0.0677577718633992,126,-0.639095673066138,-0.774611216792936
"X127",-0.695759286142476,0.037574087994656,127,-0.65818519814782,-0.733333374137132
"X128",-0.795896851819811,0.451419338226146,128,-0.344477513593665,-1.24731619004596
"X129",-0.417302048128334,0.0347907102744016,129,-0.382511337853932,-0.452092758402735
"X130",-0.801488517678022,0.194901859772822,130,-0.6065866579052,-0.996390377450844
"X131",-0.748228918349,0.0509512918757265,131,-0.697277626473273,-0.799180210224726
"X132",-0.697201451481123,0.0101267778325642,132,-0.687074673648559,-0.707328229313687
"X133",-0.710559500283377,0.0424152023171187,133,-0.668144297966258,-0.752974702600496
"X134",-0.699331789673609,0.0396382876339478,134,-0.659693502039661,-0.738970077307557
"X135",-0.720854445870612,0.0312431147436512,135,-0.689611331126961,-0.752097560614263
"X136",-0.694711981703486,0.0785699269832772,136,-0.616142054720209,-0.773281908686763
"X137",-0.70418318183523,0.0232734031935996,137,-0.68090977864163,-0.72745658502883
"X138",-0.620469239729897,0.0407664364214091,138,-0.579702803308487,-0.661235676151306
"X139",-0.135793260112021,0.0875172385667292,139,-0.0482760215452922,-0.223310498678751
"X140",-0.719438686048085,0.0612411033438571,140,-0.658197582704228,-0.780679789391942
"X141",-0.635721159531399,0.0303603939969155,141,-0.605360765534483,-0.666081553528314
"X142",-0.670829211278324,0.02171440829389,142,-0.649114802984434,-0.692543619572214
"X143",-0.132600858531214,0.0490220533743898,143,-0.0835788051568238,-0.181622911905603
"X144",-0.485965975918243,0.0860347550184968,144,-0.399931220899746,-0.572000730936739
"X145",-0.795684195323528,0.0751729266904381,145,-0.72051126863309,-0.870857122013966
"X146",-0.706346582295909,0.0503630742976552,146,-0.655983507998254,-0.756709656593564
"X147",-0.584333398042568,0.0161853402799824,147,-0.568148057762586,-0.600518738322551
"X148",-0.706452329592921,0.0311580959143956,148,-0.675294233678525,-0.737610425507316
"X149",-0.56523769336725,0.041161482199235,149,-0.524076211168015,-0.606399175566485
"X150",-0.521503299840308,0.11455790761195,150,-0.406945392228358,-0.636061207452258
"X151",-1.44630652715468,0.501667342087063,151,-0.944639185067616,-1.94797386924174
"X152",-0.678152985270758,0.060670213053459,152,-0.617482772217299,-0.738823198324217
"X153",-0.6313228356335,0.0806070936009289,153,-0.550715742032571,-0.711929929234429
"X154",-0.76460108851713,0.0640061453118004,154,-0.70059494320533,-0.82860723382893
"X155",-0.70312044258219,0.0174464905828551,155,-0.685673951999335,-0.720566933165045
"X156",-0.656414923920068,0.0209046601126917,156,-0.635510263807376,-0.67731958403276
"X157",-0.869654062493311,0.127588326964602,157,-0.742065735528708,-0.997242389457913
"X158",-0.716641950349104,0.0418744523106862,158,-0.674767498038418,-0.75851640265979
"X159",-0.696730434562844,0.0296042505266099,159,-0.667126184036234,-0.726334685089454
"X160",-0.674284194710237,0.0216808360825772,160,-0.65260335862766,-0.695965030792814
"X161",-0.714410235600603,0.0689630706144748,161,-0.645447164986129,-0.783373306215078
"X162",-0.701883916969289,0.0148266034452928,162,-0.687057313523996,-0.716710520414582
"X163",-0.708678865728846,0.0260394066183102,163,-0.682639459110536,-0.734718272347157
"X164",-0.698401040367374,0.0247063929638173,164,-0.673694647403557,-0.723107433331191
"X165",-0.427780983640405,0.0674429141095019,165,-0.360338069530903,-0.495223897749907
"X166",-0.758613538086675,0.0526467661659448,166,-0.70596677192073,-0.81126030425262
"X167",-0.712332376584717,0.0325552651561691,167,-0.679777111428548,-0.744887641740886
"X168",-0.701838560874781,0.0194712179440553,168,-0.682367342930726,-0.721309778818836
"X169",-0.704476198647148,0.026927237667972,169,-0.677548960979176,-0.73140343631512
"X170",-0.65994047797128,0.0243603095828184,170,-0.635580168388462,-0.684300787554099
"X171",-0.748902911021931,0.0659108273321785,171,-0.682992083689753,-0.81481373835411
"X172",-0.71261846476516,0.0326320474527246,172,-0.679986417312436,-0.745250512217885
"X173",-0.688982166224864,0.0255546180097987,173,-0.663427548215066,-0.714536784234663
"X174",-0.296994652060507,0.0791344506504521,174,-0.217860201410055,-0.376129102710959
"X175",-0.713624235115692,0.0499114987576878,175,-0.663712736358004,-0.76353573387338
"X176",-0.823046601667684,0.272478713078313,176,-0.550567888589371,-1.095525314746
"X177",-0.671524793498824,0.0523122295358963,177,-0.619212563962928,-0.723837023034721
"X178",-0.783463084589499,0.121793350890153,178,-0.661669733699346,-0.905256435479652
"X179",-0.761278663722026,0.0921030303129408,179,-0.669175633409085,-0.853381694034967
"X180",-0.837082686275348,0.0980548910959593,180,-0.739027795179389,-0.935137577371307
"X181",-0.696848332567113,0.0154197571574844,181,-0.681428575409629,-0.712268089724598
"X182",-0.236465134595917,0.0526070146692835,182,-0.183858119926634,-0.289072149265201
"X183",-0.415652327815051,0.111181428945969,183,-0.304470898869081,-0.52683375676102
"X184",-0.653272787138921,0.0149184740215677,184,-0.638354313117353,-0.668191261160488
"X185",-0.877413529827472,0.120599459580119,185,-0.756814070247352,-0.998012989407591
"X186",-0.74880640609534,0.0460710468936636,186,-0.702735359201677,-0.794877452989004
"X187",-0.10143092327919,0.0434080546345249,187,-0.0580228686446655,-0.144838977913715
"X188",-0.429297681015621,0.0418397821991308,188,-0.38745789881649,-0.471137463214751
"X189",-0.558833193054212,0.121607280343094,189,-0.437225912711118,-0.680440473397306
"X190",-0.755888207981718,0.0534363199803474,190,-0.702451888001371,-0.809324527962066
"X191",-0.695726819704949,0.0372670981634852,191,-0.658459721541464,-0.732993917868434
"X192",-0.377435338806491,0.143861338175526,192,-0.233574000630965,-0.521296676982017
"X193",-0.68423553682321,0.018483324718652,193,-0.665752212104558,-0.702718861541862
"X194",-0.700083321852994,0.0929743389805096,194,-0.607108982872484,-0.793057660833503
"X195",-0.838065071316545,0.06223893990256,195,-0.775826131413985,-0.900304011219105
"X196",-0.700461070621356,0.0132725198905149,196,-0.687188550730841,-0.713733590511871
"X197",-0.692425948851701,0.0161345222717044,197,-0.676291426579996,-0.708560471123405
"X198",-0.265791876215512,0.224207739243097,198,-0.0415841369724149,-0.489999615458609
"X199",-0.565772336924063,0.276371094322639,199,-0.289401242601424,-0.842143431246702
"X200",-0.700892236805554,0.0134201820242991,200,-0.687472054781255,-0.714312418829853
"X201",-0.584272910094411,0.0155595223484197,201,-0.568713387745992,-0.599832432442831
"X202",-0.688641936206842,0.0267378212363178,202,-0.661904114970524,-0.71537975744316
"X203",-0.742024494104599,0.0849187537826935,203,-0.657105740321906,-0.826943247887293
"X204",-0.250922079948152,0.0819088096529658,204,-0.169013270295186,-0.332830889601118
"X205",-0.743845953978148,0.0327345494209677,205,-0.71111140455718,-0.776580503399116
